City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current description,Rain (last 3 hrs),Snow (last 3 hrs)
228,Searcy,US,2020-04-19 01:13:51,35.25,-91.74,55.0,66,1,3.74,clear sky,0,0
229,Northam,GB,2020-04-19 01:13:51,51.03,-4.22,51.01,95,63,3.0,broken clouds,0,0
230,Qaanaaq,GL,2020-04-19 01:13:17,77.48,-69.36,21.69,88,100,19.26,overcast clouds,0,0
231,Iqaluit,CA,2020-04-19 01:09:47,63.75,-68.51,1.4,64,20,5.82,few clouds,0,0
232,Camana,PE,2020-04-19 01:13:53,-16.62,-72.71,70.97,72,42,6.33,scattered clouds,0,0
233,Zhezkazgan,KZ,2020-04-19 01:13:53,47.8,67.71,52.36,49,61,7.07,broken clouds,0,0
234,Loreto,MX,2020-04-19 01:13:53,22.27,-101.97,80.11,14,98,12.86,overcast clouds,0,0
235,Killybegs,IE,2020-04-19 01:09:42,54.63,-8.45,46.0,83,58,4.0,broken clouds,0,0
236,Alofi,NU,2020-04-19 01:13:54,-19.06,-169.92,84.2,70,34,16.11,light rain,0,0
237,Leningradskiy,RU,2020-04-19 01:12:49,69.38,178.42,5.61,88,4,8.75,clear sky,0,0
238,Inuvik,CA,2020-04-19 01:13:55,68.35,-133.72,23.0,67,90,9.17,light snow,0,0
239,Victoria,HK,2020-04-19 01:10:27,22.29,114.16,79.0,74,76,5.99,broken clouds,0,0
240,Lasa,IT,2020-04-19 01:13:57,46.62,10.7,50.0,71,5,6.93,clear sky,0,0
241,Tura,IN,2020-04-19 01:13:57,25.52,90.22,67.08,86,6,3.15,light rain,0,0
242,Salym,RU,2020-04-19 01:13:58,60.06,71.48,42.94,84,99,7.76,overcast clouds,0,0
243,Embu,BR,2020-04-19 01:13:59,-23.65,-46.85,63.0,77,40,10.29,scattered clouds,0,0
244,Sibolga,ID,2020-04-19 01:14:00,1.74,98.78,77.61,79,79,3.76,light rain,0,0
245,Nouakchott,MR,2020-04-19 01:09:46,18.09,-15.98,66.2,88,0,8.05,clear sky,0,0
246,Mareeba,AU,2020-04-19 01:14:01,-17.0,145.43,88.0,77,33,1.99,light rain,0,0
247,Sao Felix Do Xingu,BR,2020-04-19 01:14:01,-6.64,-51.99,74.16,87,65,1.23,light rain,0,0
248,Babu,CN,2020-04-19 01:14:02,24.42,111.52,72.77,84,100,2.71,light rain,0,0
249,College,US,2020-04-19 01:14:02,64.86,-147.8,44.6,87,90,3.36,overcast clouds,0,0
250,Yaan,NG,2020-04-19 01:14:03,7.38,8.57,81.7,68,79,11.07,broken clouds,0,0
